"Month","Tmin","Tmax","CP"
11,-2,-2,0.00533628567271641
11,-2,-1,0.0121032939362184
11,-2,0,0.0363612990713014
11,-2,1,0.121560393672477
11,-2,2,0.340986533831199
11,-2,3,0.566490795690385
11,-2,4,0.603509146121624
11,-2,5,0.632404533646472
11,-2,6,0.636209011511241
11,-2,7,0.686844344265591
11,-2,8,0.672303547183863
11,-2,9,0.662382215193751
11,-2,10,0.714243044581268
11,-2,11,0.713101363759406
11,-2,12,0.636447860057388
11,-2,13,0.632064886949601
11,-2,14,0.611730056099
11,-2,15,0.601575975798637
11,-2,16,0.590140166608402
11,-2,17,0.601987366621197
11,-2,18,0.588968493767714
11,-2,19,0.575495690388924
11,-2,20,0.527600985022958
11,-2,21,0.489767191116279
11,-2,22,0.451301306726413
11,-2,23,0.466386137135528
11,-2,24,0.165085351541704
11,-2,25,0
11,-2,26,0
11,-2,27,0
11,-2,28,0
11,-2,29,0
11,-2,30,0
11,-1,-1,0.0256170698766961
11,-1,0,0.0558496241570392
11,-1,1,0.149921417647117
11,-1,2,0.37342395634539
11,-1,3,0.570507049591454
11,-1,4,0.625429042468673
11,-1,5,0.635146305177863
11,-1,6,0.678988989169076
11,-1,7,0.669467611000741
11,-1,8,0.658364453051369
11,-1,9,0.719535673724406
11,-1,10,0.727567828067868
11,-1,11,0.671580633729805
11,-1,12,0.678023248357753
11,-1,13,0.632256846903654
11,-1,14,0.644409213824091
11,-1,15,0.664096167630548
11,-1,16,0.648643329509069
11,-1,17,0.587368104712406
11,-1,18,0.578732752775295
11,-1,19,0.562705014039043
11,-1,20,0.522628557914734
11,-1,21,0.463440566161614
11,-1,22,0.39699411901493
11,-1,23,0.473455960603535
11,-1,24,0.132423288204599
11,-1,25,0
11,-1,26,0
11,-1,27,0
11,-1,28,0
11,-1,29,0
11,-1,30,0
11,0,0,0.11091045838516
11,0,1,0.214443947956476
11,0,2,0.430362862070196
11,0,3,0.592194883222246
11,0,4,0.622485181858581
11,0,5,0.654101548468567
11,0,6,0.684964262179293
11,0,7,0.659533874094319
11,0,8,0.715746571015541
11,0,9,0.718198855805934
11,0,10,0.708241058441573
11,0,11,0.667693132341497
11,0,12,0.678629467289489
11,0,13,0.707959720571671
11,0,14,0.713534574883569
11,0,15,0.705425892638878
11,0,16,0.6535647356679
11,0,17,0.434354479746052
11,0,18,0.521746403862893
11,0,19,0.503283598515506
11,0,20,0.46009734099446
11,0,21,0.414349201743371
11,0,22,0.376934347398331
11,0,23,0.446850674470138
11,0,24,0.0998527044283333
11,0,25,0
11,0,26,0
11,0,27,0
11,0,28,0
11,0,29,0
11,0,30,0
11,1,1,0.357982809084245
11,1,2,0.534241146498952
11,1,3,0.612137720255312
11,1,4,0.643289953004255
11,1,5,0.675847684132547
11,1,6,0.707268005281315
11,1,7,0.707340019289602
11,1,8,0.707511436972257
11,1,9,0.73056753870094
11,1,10,0.694138098797015
11,1,11,0.718250033131014
11,1,12,0.732928791688611
11,1,13,0.711382440406508
11,1,14,0.69750553953307
11,1,15,0.665738000461333
11,1,16,0.585482360466565
11,1,17,0.553546738262818
11,1,18,0.478304773137241
11,1,19,0.399040781437907
11,1,20,0.412347569095363
11,1,21,0.356117864120828
11,1,22,0.306747015557759
11,1,23,0.392894946203537
11,1,24,0.0333018644200463
11,1,25,0
11,1,26,0
11,1,27,0
11,1,28,0
11,1,29,0
11,1,30,0
11,2,2,0.62398976933618
11,2,3,0.632990271345652
11,2,4,0.653655282557633
11,2,5,0.684856597675853
11,2,6,0.73420614675736
11,2,7,0.725728394002408
11,2,8,0.737872230310703
11,2,9,0.717962204931386
11,2,10,0.704783421544904
11,2,11,0.759988151996835
11,2,12,0.690683328016837
11,2,13,0.690987190456905
11,2,14,0.687860760232655
11,2,15,0.617779024743396
11,2,16,0.617696512335404
11,2,17,0.657383496710862
11,2,18,0.588588453027827
11,2,19,0.324900239170065
11,2,20,0.238327926924847
11,2,21,0.427751852780937
11,2,22,0.372623904761261
11,2,23,0.444559411570657
11,2,24,0
11,2,25,0
11,2,26,0
11,2,27,0
11,2,28,0
11,2,29,0
11,2,30,0
11,3,3,0.647651192074801
11,3,4,0.678369820012621
11,3,5,0.715006111115777
11,3,6,0.753061588731173
11,3,7,0.752506142544743
11,3,8,0.743652909479721
11,3,9,0.734618401825565
11,3,10,0.727949898548553
11,3,11,0.716777773232886
11,3,12,0.701038906539496
11,3,13,0.674697586146814
11,3,14,0.646317965427506
11,3,15,0.60903839458131
11,3,16,0.578978874412718
11,3,17,0.527278894711552
11,3,18,0.494326593925587
11,3,19,0.41383035393416
11,3,20,0.274932221184727
11,3,21,0.193545370439115
11,3,22,0.312399105472718
11,3,23,0.369363373068545
11,3,24,0
11,3,25,0
11,3,26,0
11,3,27,0
11,3,28,0
11,3,29,0
11,3,30,0
11,4,4,0.70819207182616
11,4,5,0.769347870600772
11,4,6,0.762278781064938
11,4,7,0.77024807406869
11,4,8,0.749684245665721
11,4,9,0.74549040551652
11,4,10,0.745905945498458
11,4,11,0.743493829398655
11,4,12,0.726787389759118
11,4,13,0.715047480530854
11,4,14,0.694994160697448
11,4,15,0.670321150314988
11,4,16,0.637062440855265
11,4,17,0.594210777233885
11,4,18,0.62881118362761
11,4,19,0.598381332311732
11,4,20,0.539429781860709
11,4,21,0.472843697694701
11,4,22,0.446503998114588
11,4,23,0.167562605083617
11,4,24,0
11,4,25,0
11,4,26,0
11,4,27,0
11,4,28,0
11,4,29,0
11,4,30,0
11,5,5,0.783329587989394
11,5,6,0.793881314387828
11,5,7,0.806246047956682
11,5,8,0.800533935326551
11,5,9,0.803279725545727
11,5,10,0.803255117519738
11,5,11,0.801744753585559
11,5,12,0.798658388304269
11,5,13,0.79302403632255
11,5,14,0.777745220031015
11,5,15,0.732634450897785
11,5,16,0.695907659456905
11,5,17,0.690180067592984
11,5,18,0.633357816581684
11,5,19,0.486147528704335
11,5,20,0.428054201543057
11,5,21,0.37567859697181
11,5,22,0.430360310726808
11,5,23,0
11,5,24,0
11,5,25,0
11,5,26,0
11,5,27,0
11,5,28,0
11,5,29,0
11,5,30,0
11,6,6,0.814418813596499
11,6,7,0.82193789150318
11,6,8,0.82910352415685
11,6,9,0.83132013678397
11,6,10,0.831924171742795
11,6,11,0.79994299285645
11,6,12,0.799718643931101
11,6,13,0.765014340587391
11,6,14,0.73796056455146
11,6,15,0.732911371313596
11,6,16,0.660141547075244
11,6,17,0.667281611164788
11,6,18,0.568760080449157
11,6,19,0.464374711531083
11,6,20,0.456040216292128
11,6,21,0.472117520372585
11,6,22,0.167671837861506
11,6,23,0
11,6,24,0
11,6,25,0
11,6,26,0
11,6,27,0
11,6,28,0
11,6,29,0
11,6,30,0
11,7,7,0.829980754482504
11,7,8,0.837153702742878
11,7,9,0.838837018354429
11,7,10,0.83756115989731
11,7,11,0.804321190048118
11,7,12,0.806921220271587
11,7,13,0.769458511290175
11,7,14,0.740913873667489
11,7,15,0.670106718524562
11,7,16,0.668826959934551
11,7,17,0.636808930677907
11,7,18,0.503722114009336
11,7,19,0.468622709657437
11,7,20,0.466021887704576
11,7,21,0.368167137583862
11,7,22,0
11,7,23,0
11,7,24,0
11,7,25,0
11,7,26,0
11,7,27,0
11,7,28,0
11,7,29,0
11,7,30,0
11,8,8,0.813367733768956
11,8,9,0.809475066598307
11,8,10,0.808507457917737
11,8,11,0.806930702895988
11,8,12,0.772237950823146
11,8,13,0.73854108040326
11,8,14,0.70733151025141
11,8,15,0.673976329407818
11,8,16,0.637464094472371
11,8,17,0.505144425109623
11,8,18,0.473348311232477
11,8,19,0.473863705115733
11,8,20,0.43505664483605
11,8,21,0
11,8,22,0
11,8,23,0
11,8,24,0
11,8,25,0
11,8,26,0
11,8,27,0
11,8,28,0
11,8,29,0
11,8,30,0
11,9,9,0.802752176680838
11,9,10,0.808124103151026
11,9,11,0.773958615752744
11,9,12,0.739824516367817
11,9,13,0.704763468470345
11,9,14,0.673462887124855
11,9,15,0.638073383014964
11,9,16,0.504455578860099
11,9,17,0.470726377542465
11,9,18,0.472155013147317
11,9,19,0.402223143144576
11,9,20,0
11,9,21,0
11,9,22,0
11,9,23,0
11,9,24,0
11,9,25,0
11,9,26,0
11,9,27,0
11,9,28,0
11,9,29,0
11,9,30,0
11,10,10,0.777100933823646
11,10,11,0.73927778806149
11,10,12,0.704507373828714
11,10,13,0.673446064235546
11,10,14,0.636735585280868
11,10,15,0.504224675312852
11,10,16,0.4691414295843
11,10,17,0.47157118527956
11,10,18,0.335312922013885
11,10,19,0
11,10,20,0
11,10,21,0
11,10,22,0
11,10,23,0
11,10,24,0
11,10,25,0
11,10,26,0
11,10,27,0
11,10,28,0
11,10,29,0
11,10,30,0
11,11,11,0.701489009674989
11,11,12,0.669426384553065
11,11,13,0.602803983258206
11,11,14,0.503297828461236
11,11,15,0.470022624713189
11,11,16,0.468038543211555
11,11,17,0.100073582658827
11,11,18,0
11,11,19,0
11,11,20,0
11,11,21,0
11,11,22,0
11,11,23,0
11,11,24,0
11,11,25,0
11,11,26,0
11,11,27,0
11,11,28,0
11,11,29,0
11,11,30,0
11,12,12,0.600037053733343
11,12,13,0.502054735694288
11,12,14,0.467303949262515
11,12,15,0.300497048175426
11,12,16,0
11,12,17,0
11,12,18,0
11,12,19,0
11,12,20,0
11,12,21,0
11,12,22,0
11,12,23,0
11,12,24,0
11,12,25,0
11,12,26,0
11,12,27,0
11,12,28,0
11,12,29,0
11,12,30,0
11,13,13,0
11,13,14,0
11,13,15,0
11,13,16,0
11,13,17,0
11,13,18,0
11,13,19,0
11,13,20,0
11,13,21,0
11,13,22,0
11,13,23,0
11,13,24,0
11,13,25,0
11,13,26,0
11,13,27,0
11,13,28,0
11,13,29,0
11,13,30,0
11,14,14,0
11,14,15,0
11,14,16,0
11,14,17,0
11,14,18,0
11,14,19,0
11,14,20,0
11,14,21,0
11,14,22,0
11,14,23,0
11,14,24,0
11,14,25,0
11,14,26,0
11,14,27,0
11,14,28,0
11,14,29,0
11,14,30,0
11,15,15,0
11,15,16,0
11,15,17,0
11,15,18,0
11,15,19,0
11,15,20,0
11,15,21,0
11,15,22,0
11,15,23,0
11,15,24,0
11,15,25,0
11,15,26,0
11,15,27,0
11,15,28,0
11,15,29,0
11,15,30,0
11,16,16,0
11,16,17,0
11,16,18,0
11,16,19,0
11,16,20,0
11,16,21,0
11,16,22,0
11,16,23,0
11,16,24,0
11,16,25,0
11,16,26,0
11,16,27,0
11,16,28,0
11,16,29,0
11,16,30,0
11,17,17,0
11,17,18,0
11,17,19,0
11,17,20,0
11,17,21,0
11,17,22,0
11,17,23,0
11,17,24,0
11,17,25,0
11,17,26,0
11,17,27,0
11,17,28,0
11,17,29,0
11,17,30,0
11,18,18,0
11,18,19,0
11,18,20,0
11,18,21,0
11,18,22,0
11,18,23,0
11,18,24,0
11,18,25,0
11,18,26,0
11,18,27,0
11,18,28,0
11,18,29,0
11,18,30,0
11,19,19,0
11,19,20,0
11,19,21,0
11,19,22,0
11,19,23,0
11,19,24,0
11,19,25,0
11,19,26,0
11,19,27,0
11,19,28,0
11,19,29,0
11,19,30,0
11,20,20,0
11,20,21,0
11,20,22,0
11,20,23,0
11,20,24,0
11,20,25,0
11,20,26,0
11,20,27,0
11,20,28,0
11,20,29,0
11,20,30,0
12,-20,-15,8.64176576731383e-14
12,-20,-14,5.07095558423475e-13
12,-20,-13,2.97111419904991e-12
12,-20,-12,1.73335347268061e-11
12,-20,-11,1.00409238027048e-10
12,-20,-10,5.76451425825462e-10
12,-20,-9,3.2755038223384e-09
12,-20,-8,1.84025735508178e-08
12,-20,-7,1.02141542915672e-07
12,-20,-6,5.59675553427054e-07
12,-20,-5,3.02549308495831e-06
12,-20,-4,1.61272612605675e-05
12,-20,-3,8.48232470528296e-05
12,-20,-2,0.000440269799025743
12,-20,-1,0.00223809557583622
12,-20,0,0.0110310470544386
12,-20,1,0.0502752902063091
12,-20,2,0.176828811080825
12,-20,3,0.354827704394161
12,-20,4,0.402882400044688
12,-20,5,0.40625563475654
12,-20,6,0.46103679822787
12,-20,7,0.444993003744049
12,-20,8,0.438636346042601
12,-20,9,0.478328447042004
12,-20,10,0.502704629811488
12,-20,11,0.513283411784585
12,-20,12,0.481107402170808
12,-20,13,0.39406633305807
12,-20,14,0.468706856724246
12,-20,15,0.454406766268565
12,-20,16,0.493422713400276
12,-20,17,0.504344666857188
12,-20,18,0.502214690158526
12,-20,19,0.493828242296338
12,-20,20,0.361641573137552
12,-20,21,0.346664119685925
12,-20,22,0.296335564775472
12,-20,23,0
12,-20,24,0
12,-20,25,0
12,-20,26,0
12,-20,27,0
12,-20,28,0
12,-20,29,0
12,-20,30,0
12,-19,-15,1.006510073369e-13
12,-19,-14,5.73021131721794e-13
12,-19,-13,3.30009150604616e-12
12,-19,-12,1.90254260437156e-11
12,-19,-11,1.09224145234705e-10
12,-19,-10,6.2255896253277e-10
12,-19,-9,3.5162966912943e-09
12,-19,-8,1.96535478433394e-08
12,-19,-7,1.08589935430906e-07
12,-19,-6,5.92590272170057e-07
12,-19,-5,3.19718992588959e-06
12,-19,-4,1.70434800799126e-05
12,-19,-3,8.93770278066345e-05
12,-19,-2,0.000460794616873175
12,-19,-1,0.0023322843297658
12,-19,0,0.01146167005402
12,-19,1,0.0520611624741728
12,-19,2,0.182258677913396
12,-19,3,0.364533623226885
12,-19,4,0.414064090691543
12,-19,5,0.429208788150441
12,-19,6,0.476672935838604
12,-19,7,0.414704990667866
12,-19,8,0.46012763254441
12,-19,9,0.492770202762449
12,-19,10,0.514236518281816
12,-19,11,0.485050318913129
12,-19,12,0.485701961779245
12,-19,13,0.417472109392862
12,-19,14,0.429279095698658
12,-19,15,0.485341417785277
12,-19,16,0.510813325693552
12,-19,17,0.515599875418818
12,-19,18,0.510864057414261
12,-19,19,0.501264536428969
12,-19,20,0.488606103568689
12,-19,21,0.347614242430099
12,-19,22,0.272225794006206
12,-19,23,0
12,-19,24,0
12,-19,25,0
12,-19,26,0
12,-19,27,0
12,-19,28,0
12,-19,29,0
12,-19,30,0
12,-18,-15,1.23028779152967e-13
12,-18,-14,6.64612001557431e-13
12,-18,-13,3.7223573831308e-12
12,-18,-12,2.10936798360018e-11
12,-18,-11,1.1965720263246e-10
12,-18,-10,6.75877598389004e-10
12,-18,-9,3.78982387458962e-09
12,-18,-8,2.10542186918242e-08
12,-18,-7,1.15753582510805e-07
12,-18,-6,6.29782718203956e-07
12,-18,-5,3.38906560274685e-06
12,-18,-4,1.79662543516813e-05
12,-18,-3,9.37622954560458e-05
12,-18,-2,0.000481806376349404
12,-18,-1,0.00243126094720191
12,-18,0,0.0119120108755383
12,-18,1,0.0539157284242548
12,-18,2,0.187859825104282
12,-18,3,0.374562848365017
12,-18,4,0.41879449165346
12,-18,5,0.4415439900052
12,-18,6,0.46830024883926
12,-18,7,0.430029363746321
12,-18,8,0.465315983585384
12,-18,9,0.506875023085204
12,-18,10,0.52584399075404
12,-18,11,0.526082988383314
12,-18,12,0.467042212826643
12,-18,13,0.483455636467332
12,-18,14,0.462462449491473
12,-18,15,0.509809247251929
12,-18,16,0.525282909625405
12,-18,17,0.525759509854388
12,-18,18,0.519138041783884
12,-18,19,0.508577833890501
12,-18,20,0.467164382588733
12,-18,21,0.355590804790941
12,-18,22,0.228847120598119
12,-18,23,0.129147637101367
12,-18,24,0
12,-18,25,0
12,-18,26,0
12,-18,27,0
12,-18,28,0
12,-18,29,0
12,-18,30,0
12,-17,-15,1.68121756968232e-13
12,-17,-14,8.11258072950845e-13
12,-17,-13,4.30996703682823e-12
12,-17,-12,2.37465628697841e-11
12,-17,-11,1.32389249294316e-10
12,-17,-10,7.38828712983586e-10
12,-17,-9,4.10516306584182e-09
12,-17,-8,2.26481017465772e-08
12,-17,-7,1.23919933285321e-07
12,-17,-6,6.71608992181536e-07
12,-17,-5,3.59199895879803e-06
12,-17,-4,1.89370452344596e-05
12,-17,-3,9.84408773154303e-05
12,-17,-2,0.000504092171245288
12,-17,-1,0.00253545705124155
12,-17,0,0.0123826740875253
12,-17,1,0.0558391188467091
12,-17,2,0.193629146963239
12,-17,3,0.384939546376759
12,-17,4,0.437620514181793
12,-17,5,0.460251763094056
12,-17,6,0.471808045944264
12,-17,7,0.457080025689587
12,-17,8,0.477906959547655
12,-17,9,0.520721362696848
12,-17,10,0.537573514799798
12,-17,11,0.501801598597388
12,-17,12,0.414386342429878
12,-17,13,0.480610682387717
12,-17,14,0.497397948148551
12,-17,15,0.529429632858063
12,-17,16,0.537757480894453
12,-17,17,0.535190433198054
12,-17,18,0.527164736299706
12,-17,19,0.515837788583787
12,-17,20,0.473963466948399
12,-17,21,0.435071087412463
12,-17,22,0.111385189731553
12,-17,23,0.226713613799572
12,-17,24,0
12,-17,25,0
12,-17,26,0
12,-17,27,0
12,-17,28,0
12,-17,29,0
12,-17,30,0
12,-16,-15,2.91601103263565e-13
12,-16,-14,1.10737509006091e-12
12,-16,-13,5.25285751499889e-12
12,-16,-12,2.74414129214111e-11
12,-16,-11,1.48709409158475e-10
12,-16,-10,8.15563569154217e-10
12,-16,-9,4.47881385367086e-09
12,-16,-8,2.45741187213107e-08
12,-16,-7,1.33491537017588e-07
12,-16,-6,7.17237976897445e-07
12,-16,-5,3.8095487332972e-06
12,-16,-4,1.99856824565677e-05
12,-16,-3,0.000103456892168664
12,-16,-2,0.000527766803363006
12,-16,-1,0.0026452078109024
12,-16,0,0.0128744014114314
12,-16,1,0.0578316183753302
12,-16,2,0.199563544526052
12,-16,3,0.396104995723958
12,-16,4,0.436353528916435
12,-16,5,0.458334906061431
12,-16,6,0.494665722565461
12,-16,7,0.483075376929018
12,-16,8,0.496748628239177
12,-16,9,0.534380855605226
12,-16,10,0.549477524609903
12,-16,11,0.523498831659655
12,-16,12,0.476556816136428
12,-16,13,0.510739830398351
12,-16,14,0.525064028177415
12,-16,15,0.545591034198433
12,-16,16,0.548882741050971
12,-16,17,0.544132384360226
12,-16,18,0.535037609502877
12,-16,19,0.523124458190452
12,-16,20,0.464110309540729
12,-16,21,0.362429195956729
12,-16,22,0.199370345761457
12,-16,23,0.123216651801477
12,-16,24,0
12,-16,25,0
12,-16,26,0
12,-16,27,0
12,-16,28,0
12,-16,29,0
12,-16,30,0
12,-15,-15,7.41067287747357e-13
12,-15,-14,1.91639039757233e-12
12,-15,-13,7.16050798014109e-12
12,-15,-12,3.33878168695564e-11
12,-15,-11,1.71489050506375e-10
12,-15,-10,9.15778705003488e-10
12,-15,-9,4.94947752768455e-09
12,-15,-8,2.67629103378857e-08
12,-15,-7,1.43876903918727e-07
12,-15,-6,7.67068365778456e-07
12,-15,-5,4.04887191675135e-06
12,-15,-4,2.1127805999477e-05
12,-15,-3,0.000108855792131435
12,-15,-2,0.000552977775827725
12,-15,-1,0.00276094672443752
12,-15,0,0.0133881901757516
12,-15,1,0.0598940027094017
12,-15,2,0.205660622425824
12,-15,3,0.407161673600819
12,-15,4,0.448914407210274
12,-15,5,0.493005310872281
12,-15,6,0.482497191264431
12,-15,7,0.508341637490863
12,-15,8,0.514849571291631
12,-15,9,0.547920927284893
12,-15,10,0.557679133536282
12,-15,11,0.510314688029476
12,-15,12,0.533616741937584
12,-15,13,0.507798928249666
12,-15,14,0.547129252019157
12,-15,15,0.559349988361167
12,-15,16,0.559093557666543
12,-15,17,0.552749635293701
12,-15,18,0.542855445336164
12,-15,19,0.502225585728805
12,-15,20,0.359298306483473
12,-15,21,0.212015236344377
12,-15,22,0.190106751045814
12,-15,23,0.259918046337116
12,-15,24,0
12,-15,25,0
12,-15,26,0
12,-15,27,0
12,-15,28,0
12,-15,29,0
12,-15,30,0
12,-14,-14,4.8318827791989e-12
12,-14,-13,1.23610912682097e-11
12,-14,-12,4.54749037060921e-11
12,-14,-11,2.08595066896192e-10
12,-14,-10,1.05643955804489e-09
12,-14,-9,5.5406539379314e-09
12,-14,-8,2.93890270714865e-08
12,-14,-7,1.55979876335314e-07
12,-14,-6,8.23827527715725e-07
12,-14,-5,4.31603937034995e-06
12,-14,-4,2.23816621023136e-05
12,-14,-3,0.000114698884420613
12,-14,-2,0.000579923336748885
12,-14,-1,0.00288326177852398
12,-14,0,0.0139254722400551
12,-14,1,0.06202806242216
12,-14,2,0.211919729287657
12,-14,3,0.418555593447367
12,-14,4,0.484719902032061
12,-14,5,0.497643936828415
12,-14,6,0.497422099885265
12,-14,7,0.543454301314686
12,-14,8,0.532290508043866
12,-14,9,0.561407912915462
12,-14,10,0.540843094057236
12,-14,11,0.46972761053091
12,-14,12,0.5399917133117
12,-14,13,0.538922016547987
12,-14,14,0.565116486232728
12,-14,15,0.5714577338201
12,-14,16,0.568684125602225
12,-14,17,0.561182271003673
12,-14,18,0.550777281067013
12,-14,19,0.470194172741806
12,-14,20,0.244273527213938
12,-14,21,0.302424352907783
12,-14,22,0.283369418149221
12,-14,23,0.240966077891917
12,-14,24,0
12,-14,25,0
12,-14,26,0
12,-14,27,0
12,-14,28,0
12,-14,29,0
12,-14,30,0
12,-13,-13,3.09009235629033e-11
12,-13,-12,7.82488411586673e-11
12,-13,-11,2.83682147864304e-10
12,-13,-10,1.2797539336107e-09
12,-13,-9,6.35283889280329e-09
12,-13,-8,3.27267033035553e-08
12,-13,-7,1.70608460211682e-07
12,-13,-6,8.8996384330002e-07
12,-13,-5,4.61899665632919e-06
12,-13,-4,2.37735861954044e-05
12,-13,-3,0.000121072953746859
12,-13,-2,0.000608881107625491
12,-13,-1,0.00301298478329676
12,-13,0,0.0144883932583512
12,-13,1,0.064237403825859
12,-13,2,0.218343478410312
12,-13,3,0.430345694074305
12,-13,4,0.465130491366373
12,-13,5,0.511219771372459
12,-13,6,0.488040932936276
12,-13,7,0.536601791138727
12,-13,8,0.549196754737744
12,-13,9,0.574967228074331
12,-13,10,0.5519514473153
12,-13,11,0.534714859239517
12,-13,12,0.519840511429861
12,-13,13,0.563693093257949
12,-13,14,0.580222968354478
12,-13,15,0.582433152631364
12,-13,16,0.577876093513264
12,-13,17,0.56960821946532
12,-13,18,0.540151572601398
12,-13,19,0.356052205344622
12,-13,20,0.345340387278408
12,-13,21,0.299932142257477
12,-13,22,0.368564192122003
12,-13,23,0.283374709895503
12,-13,24,0
12,-13,25,0
12,-13,26,0
12,-13,27,0
12,-13,28,0
12,-13,29,0
12,-13,30,0
12,-12,-12,1.93676667672958e-10
12,-12,-11,4.85512745311134e-10
12,-12,-10,1.73143523212974e-09
12,-12,-9,7.66583393465496e-09
12,-12,-8,3.73885543783541e-08
12,-12,-7,1.8928655339989e-07
12,-12,-6,9.69749102110751e-07
12,-12,-5,4.9706448561326e-06
12,-12,-4,2.53441013562095e-05
12,-12,-3,0.000128106934020163
12,-12,-2,0.000640256557151624
12,-12,-1,0.00315133699098012
12,-12,0,0.0150802534438731
12,-12,1,0.066528671064905
12,-12,2,0.224939952939043
12,-12,3,0.442447186819516
12,-12,4,0.482331682928602
12,-12,5,0.525485657181821
12,-12,6,0.495940636746394
12,-12,7,0.568653009917817
12,-12,8,0.565633480911102
12,-12,9,0.587037744053646
12,-12,10,0.503416261402707
12,-12,11,0.594267363135205
12,-12,12,0.55282354384157
12,-12,13,0.583678065949797
12,-12,14,0.593411117588555
12,-12,15,0.592651530383296
12,-12,16,0.586893107718747
12,-12,17,0.550024326003873
12,-12,18,0.420368801340506
12,-12,19,0.372468769231654
12,-12,20,0.428456000319978
12,-12,21,0.389097861004955
12,-12,22,0.430139709661115
12,-12,23,0.309575447799397
12,-12,24,0
12,-12,25,0
12,-12,26,0
12,-12,27,0
12,-12,28,0
12,-12,29,0
12,-12,30,0
12,-11,-11,1.18963471935187e-09
12,-11,-10,2.94689285989085e-09
12,-11,-9,1.03372197544671e-08
12,-11,-8,4.495940926512e-08
12,-11,-7,2.15423042642063e-07
12,-11,-6,1.07157653177407e-06
12,-11,-5,5.39388354452055e-06
12,-11,-4,2.71600652329895e-05
12,-11,-3,0.000136003335489837
12,-11,-2,0.000674669021816424
12,-11,-1,0.0033001746984571
12,-11,0,0.0157062187199312
12,-11,1,0.0689134313837638
12,-11,2,0.231725950235832
12,-11,3,0.454916505213715
12,-11,4,0.480296885696787
12,-11,5,0.540033703992494
12,-11,6,0.504212070863057
12,-11,7,0.565861283117914
12,-11,8,0.56430544600838
12,-11,9,0.591121232158511
12,-11,10,0.53367739513192
12,-11,11,0.605893738240183
12,-11,12,0.562518672111025
12,-11,13,0.580495641317757
12,-11,14,0.60523776585434
12,-11,15,0.602427774270276
12,-11,16,0.596041431424134
12,-11,17,0.492758313244382
12,-11,18,0.385027919611103
12,-11,19,0.461071492849386
12,-11,20,0.409715325928117
12,-11,21,0.453050839493196
12,-11,22,0.468234471551021
12,-11,23,0.323605122545905
12,-11,24,0
12,-11,25,0
12,-11,26,0
12,-11,27,0
12,-11,28,0
12,-11,29,0
12,-11,30,0
12,-10,-10,7.1529479990829e-09
12,-10,-9,1.7509307464423e-08
12,-10,-8,6.04089838543501e-08
12,-10,-7,2.58045772584424e-07
12,-10,-6,1.21441891179567e-06
12,-10,-5,5.93414911224991e-06
12,-10,-4,2.93417183644963e-05
12,-10,-3,0.000145102055415046
12,-10,-2,0.000713113577969245
12,-10,-1,0.00346242310411274
12,-10,0,0.0163745095559169
12,-10,1,0.0714111795864772
12,-10,2,0.2387326239594
12,-10,3,0.467776861687356
12,-10,4,0.489918210290918
12,-10,5,0.548481172161348
12,-10,6,0.535700144915976
12,-10,7,0.58149534415063
12,-10,8,0.58081720719561
12,-10,9,0.562312259271263
12,-10,10,0.59145366156715
12,-10,11,0.57481473931404
12,-10,12,0.583768453543107
12,-10,13,0.596298997389618
12,-10,14,0.597080350663306
12,-10,15,0.585909804003301
12,-10,16,0.559664001381675
12,-10,17,0.400037324323759
12,-10,18,0.505083182145283
12,-10,19,0.430119560633794
12,-10,20,0.475752131832091
12,-10,21,0.492346935159147
12,-10,22,0.490443035478668
12,-10,23,0.478740805947315
12,-10,24,0.127977466503347
12,-10,25,0
12,-10,26,0
12,-10,27,0
12,-10,28,0
12,-10,29,0
12,-10,30,0
12,-9,-9,4.20859278810597e-08
12,-9,-8,1.01786737846464e-07
12,-9,-7,3.45340383287443e-07
12,-9,-6,1.44858221525171e-06
12,-9,-5,6.6948007754036e-06
12,-9,-4,3.21301017179405e-05
12,-9,-3,0.000156023034223039
12,-9,-2,0.000757292010434796
12,-9,-1,0.00364290940904329
12,-9,0,0.0170985064989141
12,-9,1,0.0740549502487004
12,-9,2,0.246082733183575
12,-9,3,0.481198844898249
12,-9,4,0.502421287776409
12,-9,5,0.554271137100818
12,-9,6,0.565296040703151
12,-9,7,0.575073217601259
12,-9,8,0.594609162810946
12,-9,9,0.529537946532854
12,-9,10,0.625116228213591
12,-9,11,0.579973181411792
12,-9,12,0.603504874262919
12,-9,13,0.609084357907523
12,-9,14,0.597489235516029
12,-9,15,0.569909058707068
12,-9,16,0.415797086145947
12,-9,17,0.53461394313409
12,-9,18,0.520357908091929
12,-9,19,0.497893272825754
12,-9,20,0.516039620986632
12,-9,21,0.515066424768796
12,-9,22,0.503681002733859
12,-9,23,0.487288855808939
12,-9,24,0.289922908058413
12,-9,25,0
12,-9,26,0
12,-9,27,0
12,-9,28,0
12,-9,29,0
12,-9,30,0
12,-8,-8,2.42105941186902e-07
12,-8,-7,5.78534605498028e-07
12,-8,-6,1.93016393189796e-06
12,-8,-5,7.94966337014356e-06
12,-8,-4,3.60757885135881e-05
12,-8,-3,0.00017001938471542
12,-8,-2,0.000810348842107414
12,-8,-1,0.0038501279465759
12,-8,0,0.0179010571056806
12,-8,1,0.0769299473264371
12,-8,2,0.254154682797031
12,-8,3,0.495539334536871
12,-8,4,0.520125345118186
12,-8,5,0.575022482742713
12,-8,6,0.594554585463438
